Feature,DemographicParityRatio,AverageOddsDifference,fs,iteration,participant_id,CMA_DemographicParityRatio,CMA_AverageOddsDifference
AGE,0.5568974771873323,0.35174994497028395,0.5,0,60ddc4cc0a3f074060092937,0.5568974771873323,0.35174994497028395
YEARS_EMPLOYED,0.6202723146747352,0.4480117853447888,0.5,0,60ddc4cc0a3f074060092937,0.6202723146747352,0.4480117853447888
YEARS_REGISTRATION,0.8333333333333333,0.09797799522423825,0.5,0,60ddc4cc0a3f074060092937,0.8333333333333333,0.09797799522423825
YEARS_ID_PUBLISH,0.8154763496350169,0.12679760931600212,0.5,0,60ddc4cc0a3f074060092937,0.8154763496350169,0.12679760931600212
FLAG_MOBIL,,,0.5,0,60ddc4cc0a3f074060092937,,
FLAG_EMP_PHONE,0.8316849471348623,0.17851568597623124,0.5,0,60ddc4cc0a3f074060092937,0.8316849471348623,0.17851568597623124
FLAG_WORK_PHONE,0.9221571162645685,0.046895767929536286,0.5,0,60ddc4cc0a3f074060092937,0.9221571162645685,0.046895767929536286
FLAG_CONT_MOBILE,0.7001003009027081,0.38261268556005396,0.5,0,60ddc4cc0a3f074060092937,0.7001003009027081,0.38261268556005396
FLAG_PHONE,0.847436573063314,0.10006421507244842,0.5,0,60ddc4cc0a3f074060092937,0.847436573063314,0.10006421507244842
FLAG_EMAIL,0.9898860730062776,0.09191489361702126,0.5,0,60ddc4cc0a3f074060092937,0.9898860730062776,0.09191489361702126
CNT_FAM_MEMBERS,0.890836653386454,0.3429219600725953,0.5,0,60ddc4cc0a3f074060092937,0.890836653386454,0.3429219600725953
REGION_RATING_CLIENT,0.6831842325971484,0.24955344280134453,0.5,0,60ddc4cc0a3f074060092937,0.6831842325971484,0.24955344280134453
REGION_RATING_CLIENT_W_CITY,0.636335970785149,0.2687854764547329,0.5,0,60ddc4cc0a3f074060092937,0.636335970785149,0.2687854764547329
HOUR_APPR_PROCESS_START,0.8324219224693159,0.24827949777254663,0.5,0,60ddc4cc0a3f074060092937,0.8324219224693159,0.24827949777254663
REG_REGION_NOT_LIVE_REGION,0.95523765574527,0.028811351140470925,0.5,0,60ddc4cc0a3f074060092937,0.95523765574527,0.028811351140470925
REG_REGION_NOT_WORK_REGION,0.9984984984984985,0.03393858157428564,0.5,0,60ddc4cc0a3f074060092937,0.9984984984984985,0.03393858157428564
LIVE_REGION_NOT_WORK_REGION,0.9562391379909628,0.0305676253534726,0.5,0,60ddc4cc0a3f074060092937,0.9562391379909628,0.0305676253534726
REG_CITY_NOT_LIVE_CITY,0.6502802450514868,0.2027100690208862,0.5,0,60ddc4cc0a3f074060092937,0.6502802450514868,0.2027100690208862
REG_CITY_NOT_WORK_CITY,0.717324414715719,0.19398003888321888,0.5,0,60ddc4cc0a3f074060092937,0.717324414715719,0.19398003888321888
LIVE_CITY_NOT_WORK_CITY,0.7793658419409081,0.14681777631549534,0.5,0,60ddc4cc0a3f074060092937,0.7793658419409081,0.14681777631549534
OBS_30_CNT_SOCIAL_CIRCLE,0.9675578305302395,0.08018626110731378,0.5,0,60ddc4cc0a3f074060092937,0.9675578305302395,0.08018626110731378
DEF_30_CNT_SOCIAL_CIRCLE,0.789345063538612,0.1594908018764109,0.5,0,60ddc4cc0a3f074060092937,0.789345063538612,0.1594908018764109
OBS_60_CNT_SOCIAL_CIRCLE,0.9626506024096386,0.07012917728681484,0.5,0,60ddc4cc0a3f074060092937,0.9626506024096386,0.07012917728681484
DEF_60_CNT_SOCIAL_CIRCLE,0.7592024539877301,0.1399404781913976,0.5,0,60ddc4cc0a3f074060092937,0.7592024539877301,0.1399404781913976
YEARS_LAST_PHONE_CHANGE,0.7235329703569268,0.19848538472091515,0.5,0,60ddc4cc0a3f074060092937,0.7235329703569268,0.19848538472091515
AMT_REQ_CREDIT_BUREAU_HOUR,0.7366548042704626,0.35411866359447003,0.5,0,60ddc4cc0a3f074060092937,0.7366548042704626,0.35411866359447003
AMT_REQ_CREDIT_BUREAU_DAY,0.6744372990353698,0.16811292094887206,0.5,0,60ddc4cc0a3f074060092937,0.6744372990353698,0.16811292094887206
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.6683862433862433,0.5,0,60ddc4cc0a3f074060092937,0.0,0.6683862433862433
AMT_REQ_CREDIT_BUREAU_MON,0.791005291005291,0.29625693993799124,0.5,0,60ddc4cc0a3f074060092937,0.791005291005291,0.29625693993799124
AMT_REQ_CREDIT_BUREAU_QRT,0.8705882352941177,0.17076048951048953,0.5,0,60ddc4cc0a3f074060092937,0.8705882352941177,0.17076048951048953
AMT_REQ_CREDIT_BUREAU_YEAR,0.9332111285220117,0.1288992869875223,0.5,0,60ddc4cc0a3f074060092937,0.9332111285220117,0.1288992869875223
NAME_CONTRACT_TYPE,0.7864202836269875,0.10380219041338559,0.5,0,60ddc4cc0a3f074060092937,0.7864202836269875,0.10380219041338559
CODE_GENDER,0.8239387613082813,0.14641849366309254,0.5,0,60ddc4cc0a3f074060092937,0.8239387613082813,0.14641849366309254
FLAG_OWN_CAR,0.7951780967570441,0.08481083622646984,0.5,0,60ddc4cc0a3f074060092937,0.7951780967570441,0.08481083622646984
FLAG_OWN_REALTY,0.9753265602322205,0.01982680465845904,0.5,0,60ddc4cc0a3f074060092937,0.9753265602322205,0.01982680465845904
NAME_TYPE_SUITE,0.5333333333333333,0.48574561403508776,0.5,0,60ddc4cc0a3f074060092937,0.5333333333333333,0.48574561403508776
NAME_INCOME_TYPE,0.7359433569346107,0.2500913389211261,0.5,0,60ddc4cc0a3f074060092937,0.7359433569346107,0.2500913389211261
NAME_EDUCATION_TYPE,0.5882352941176471,0.3446969696969697,0.5,0,60ddc4cc0a3f074060092937,0.5882352941176471,0.3446969696969697
NAME_FAMILY_STATUS,0.7050141911069062,0.23084902879119856,0.5,0,60ddc4cc0a3f074060092937,0.7050141911069062,0.23084902879119856
NAME_HOUSING_TYPE,0.43333333333333335,0.5454545454545454,0.5,0,60ddc4cc0a3f074060092937,0.43333333333333335,0.5454545454545454
OCCUPATION_TYPE,0.2727272727272727,1.0,0.5,0,60ddc4cc0a3f074060092937,0.2727272727272727,1.0
WEEKDAY_APPR_PROCESS_START,0.807865892972276,0.30376330986087086,0.5,0,60ddc4cc0a3f074060092937,0.807865892972276,0.30376330986087086
ORGANIZATION_TYPE,0.0,1.0,0.5,0,60ddc4cc0a3f074060092937,0.0,1.0
CNT_CHILDREN,0.792468760553867,0.27757027339237583,0.5,0,5f1c55c8ea92af4d99d03137,0.792468760553867,0.27757027339237583
AMT_INCOME_TOTAL,0.7692307692307692,0.21036924954197966,0.5,0,5f1c55c8ea92af4d99d03137,0.7692307692307692,0.21036924954197966
AMT_CREDIT,0.7503994141925177,0.28165466002675305,0.5,0,5f1c55c8ea92af4d99d03137,0.7503994141925177,0.28165466002675305
AMT_ANNUITY,0.8180272108843537,0.21886244205973307,0.5,0,5f1c55c8ea92af4d99d03137,0.8180272108843537,0.21886244205973307
AMT_GOODS_PRICE,0.7531542328306535,0.2662747019434918,0.5,0,5f1c55c8ea92af4d99d03137,0.7531542328306535,0.2662747019434918
REGION_POPULATION_RELATIVE,0.8253530166880616,0.24314655609275354,0.5,0,5f1c55c8ea92af4d99d03137,0.8253530166880616,0.24314655609275354
AGE,0.7044753086419754,0.25417640755893245,0.5,0,5f1c55c8ea92af4d99d03137,0.7044753086419754,0.25417640755893245
YEARS_EMPLOYED,0.6626323751891074,0.38315865233232876,0.5,0,5f1c55c8ea92af4d99d03137,0.6626323751891074,0.38315865233232876
YEARS_REGISTRATION,0.8470477037695986,0.10040242250378517,0.5,0,5f1c55c8ea92af4d99d03137,0.8470477037695986,0.10040242250378517
YEARS_ID_PUBLISH,0.8519836511558941,0.1151563222353873,0.5,0,5f1c55c8ea92af4d99d03137,0.8519836511558941,0.1151563222353873
FLAG_MOBIL,,,0.5,0,5f1c55c8ea92af4d99d03137,,
FLAG_EMP_PHONE,0.8640824815257313,0.11012731153513083,0.5,0,5f1c55c8ea92af4d99d03137,0.8640824815257313,0.11012731153513083
FLAG_WORK_PHONE,0.8722699280076329,0.09028867712137276,0.5,0,5f1c55c8ea92af4d99d03137,0.8722699280076329,0.09028867712137276
FLAG_CONT_MOBILE,0.908014571948998,0.38604318488529016,0.5,0,5f1c55c8ea92af4d99d03137,0.908014571948998,0.38604318488529016
FLAG_PHONE,0.9296465717717411,0.030348400253805863,0.5,0,5f1c55c8ea92af4d99d03137,0.9296465717717411,0.030348400253805863
FLAG_EMAIL,0.9718432827676526,0.12230418517652561,0.5,0,5f1c55c8ea92af4d99d03137,0.9718432827676526,0.12230418517652561
CNT_FAM_MEMBERS,0.7768924302788844,0.30161431064572425,0.5,0,5f1c55c8ea92af4d99d03137,0.7768924302788844,0.30161431064572425
REGION_RATING_CLIENT,0.7325342465753425,0.22073241956551332,0.5,0,5f1c55c8ea92af4d99d03137,0.7325342465753425,0.22073241956551332
REGION_RATING_CLIENT_W_CITY,0.6980286738351255,0.23890152287330024,0.5,0,5f1c55c8ea92af4d99d03137,0.6980286738351255,0.23890152287330024
HOUR_APPR_PROCESS_START,0.8100958889011353,0.15989761307091144,0.5,0,5f1c55c8ea92af4d99d03137,0.8100958889011353,0.15989761307091144
REG_REGION_NOT_LIVE_REGION,0.8445919562670832,0.09757430430554959,0.5,0,5f1c55c8ea92af4d99d03137,0.8445919562670832,0.09757430430554959
REG_REGION_NOT_WORK_REGION,0.96398891966759,0.005910105522932807,0.5,0,5f1c55c8ea92af4d99d03137,0.96398891966759,0.005910105522932807
LIVE_REGION_NOT_WORK_REGION,0.9695247065155236,0.027225440835000114,0.5,0,5f1c55c8ea92af4d99d03137,0.9695247065155236,0.027225440835000114
REG_CITY_NOT_LIVE_CITY,0.6886105758938128,0.18897286228179,0.5,0,5f1c55c8ea92af4d99d03137,0.6886105758938128,0.18897286228179
REG_CITY_NOT_WORK_CITY,0.7851986601986601,0.15119923224412044,0.5,0,5f1c55c8ea92af4d99d03137,0.7851986601986601,0.15119923224412044
LIVE_CITY_NOT_WORK_CITY,0.8667754897036665,0.09201841643832703,0.5,0,5f1c55c8ea92af4d99d03137,0.8667754897036665,0.09201841643832703
OBS_30_CNT_SOCIAL_CIRCLE,0.9466576819407008,0.10311574390521758,0.5,0,5f1c55c8ea92af4d99d03137,0.9466576819407008,0.10311574390521758
DEF_30_CNT_SOCIAL_CIRCLE,0.9590561025160181,0.06019260880227889,0.5,0,5f1c55c8ea92af4d99d03137,0.9590561025160181,0.06019260880227889
OBS_60_CNT_SOCIAL_CIRCLE,0.923567921440262,0.10630233482374829,0.5,0,5f1c55c8ea92af4d99d03137,0.923567921440262,0.10630233482374829
DEF_60_CNT_SOCIAL_CIRCLE,0.8088235294117647,0.10499496888327131,0.5,0,5f1c55c8ea92af4d99d03137,0.8088235294117647,0.10499496888327131
YEARS_LAST_PHONE_CHANGE,0.725547201336675,0.22283090993826177,0.5,0,5f1c55c8ea92af4d99d03137,0.725547201336675,0.22283090993826177
AMT_REQ_CREDIT_BUREAU_HOUR,0.767497034400949,0.2955909178187404,0.5,0,5f1c55c8ea92af4d99d03137,0.767497034400949,0.2955909178187404
AMT_REQ_CREDIT_BUREAU_DAY,0.6666666666666666,0.4568062827225131,0.5,0,5f1c55c8ea92af4d99d03137,0.6666666666666666,0.4568062827225131
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.7583333333333333,0.5,0,5f1c55c8ea92af4d99d03137,0.0,0.7583333333333333
AMT_REQ_CREDIT_BUREAU_MON,0.919103313840156,0.07499278967481432,0.5,0,5f1c55c8ea92af4d99d03137,0.919103313840156,0.07499278967481432
AMT_REQ_CREDIT_BUREAU_QRT,0.8704845814977973,0.12269385026737972,0.5,0,5f1c55c8ea92af4d99d03137,0.8704845814977973,0.12269385026737972
AMT_REQ_CREDIT_BUREAU_YEAR,0.8891275167785235,0.14338235294117646,0.5,0,5f1c55c8ea92af4d99d03137,0.8891275167785235,0.14338235294117646
NAME_CONTRACT_TYPE,0.7891208468097618,0.1627556759931949,0.5,0,5f1c55c8ea92af4d99d03137,0.7891208468097618,0.1627556759931949
CODE_GENDER,0.8216024789729969,0.1588789999842335,0.5,0,5f1c55c8ea92af4d99d03137,0.8216024789729969,0.1588789999842335
FLAG_OWN_CAR,0.8136646601841848,0.10246534959563225,0.5,0,5f1c55c8ea92af4d99d03137,0.8136646601841848,0.10246534959563225
FLAG_OWN_REALTY,0.966909532483303,0.031025850352007056,0.5,0,5f1c55c8ea92af4d99d03137,0.966909532483303,0.031025850352007056
NAME_TYPE_SUITE,0.6,0.4439507860560492,0.5,0,5f1c55c8ea92af4d99d03137,0.6,0.4439507860560492
NAME_INCOME_TYPE,0.804191575620147,0.1712840351138223,0.5,0,5f1c55c8ea92af4d99d03137,0.804191575620147,0.1712840351138223
NAME_EDUCATION_TYPE,0.6,0.42689189189189186,0.5,0,5f1c55c8ea92af4d99d03137,0.6,0.42689189189189186
NAME_FAMILY_STATUS,0.6751387148738142,0.27620303925707046,0.5,0,5f1c55c8ea92af4d99d03137,0.6751387148738142,0.27620303925707046
NAME_HOUSING_TYPE,0.5098039215686274,0.5503246753246753,0.5,0,5f1c55c8ea92af4d99d03137,0.5098039215686274,0.5503246753246753
OCCUPATION_TYPE,0.0,1.0,0.5,0,5f1c55c8ea92af4d99d03137,0.0,1.0
WEEKDAY_APPR_PROCESS_START,0.7738080101716466,0.19414440572977154,0.5,0,5f1c55c8ea92af4d99d03137,0.7738080101716466,0.19414440572977154
ORGANIZATION_TYPE,0.0,1.0,0.5,0,5f1c55c8ea92af4d99d03137,0.0,1.0
CNT_CHILDREN,0.7869807497467072,0.2823065075086639,0.5,1,5f1c55c8ea92af4d99d03137,0.7897247551502871,0.2799383904505198
AMT_INCOME_TOTAL,0.7758620689655171,0.19482150244567198,0.5,1,5f1c55c8ea92af4d99d03137,0.7725464190981431,0.20259537599382582
AMT_CREDIT,0.8050316678395496,0.1879844517658173,0.5,1,5f1c55c8ea92af4d99d03137,0.7777155410160337,0.23481955589628517
AMT_ANNUITY,0.7053083528493365,0.2699467614962171,0.5,1,5f1c55c8ea92af4d99d03137,0.7616677818668451,0.24440460177797507
AMT_GOODS_PRICE,0.8056989830745803,0.16156412589533609,0.5,1,5f1c55c8ea92af4d99d03137,0.7794266079526169,0.21391941391941394
REGION_POPULATION_RELATIVE,0.8888717869786055,0.14662717474765286,0.5,1,5f1c55c8ea92af4d99d03137,0.8571124018333336,0.1948868654202032
AGE,0.7366695087558208,0.21274658597437204,0.5,1,5f1c55c8ea92af4d99d03137,0.720572408698898,0.23346149676665223
YEARS_EMPLOYED,0.6732223903177005,0.3773615671809635,0.5,1,5f1c55c8ea92af4d99d03137,0.667927382753404,0.38026010975664615
YEARS_REGISTRATION,0.8231157591056618,0.1272969957765559,0.5,1,5f1c55c8ea92af4d99d03137,0.8350817314376302,0.11384970914017054
YEARS_ID_PUBLISH,0.8820479670721089,0.09527548099065239,0.5,1,5f1c55c8ea92af4d99d03137,0.8670158091140014,0.10521590161301984
FLAG_MOBIL,,,0.5,1,5f1c55c8ea92af4d99d03137,,
FLAG_EMP_PHONE,0.9057820010558195,0.09659498161112223,0.5,1,5f1c55c8ea92af4d99d03137,0.8849322412907754,0.10336114657312653
FLAG_WORK_PHONE,0.9138913098979654,0.037123551060291804,0.5,1,5f1c55c8ea92af4d99d03137,0.8930806189527991,0.06370611409083228
FLAG_CONT_MOBILE,0.728184553660983,0.33000539811066126,0.5,1,5f1c55c8ea92af4d99d03137,0.8180995628049905,0.3580242914979757
FLAG_PHONE,0.9086984046594073,0.050891753051198585,0.5,1,5f1c55c8ea92af4d99d03137,0.9191724882155743,0.040620076652502224
FLAG_EMAIL,0.9241899968543567,0.09277414075286416,0.5,1,5f1c55c8ea92af4d99d03137,0.9480166398110046,0.10753916296469489
CNT_FAM_MEMBERS,0.7639442231075697,0.32661431064572427,0.5,1,5f1c55c8ea92af4d99d03137,0.7704183266932271,0.31411431064572426
REGION_RATING_CLIENT,0.7308289789577743,0.23372818390898653,0.5,1,5f1c55c8ea92af4d99d03137,0.7316816127665584,0.22723030173724992
REGION_RATING_CLIENT_W_CITY,0.68963133640553,0.255362824375033,0.5,1,5f1c55c8ea92af4d99d03137,0.6938300051203277,0.24713217362416662
HOUR_APPR_PROCESS_START,0.8695879250013058,0.06927099982439122,0.5,1,5f1c55c8ea92af4d99d03137,0.8398419069512205,0.11458430644765133
REG_REGION_NOT_LIVE_REGION,0.838734869191722,0.09824814392621911,0.5,1,5f1c55c8ea92af4d99d03137,0.8416634127294026,0.09791122411588435
REG_REGION_NOT_WORK_REGION,0.8609022556390978,0.05958055644773347,0.5,1,5f1c55c8ea92af4d99d03137,0.9124455876533439,0.03274533098533314
LIVE_REGION_NOT_WORK_REGION,0.8477282883956503,0.07630353817504648,0.5,1,5f1c55c8ea92af4d99d03137,0.9086264974555869,0.0517644895050233
REG_CITY_NOT_LIVE_CITY,0.7111722996076738,0.18269775807565133,0.5,1,5f1c55c8ea92af4d99d03137,0.6998914377507433,0.18583531017872068
REG_CITY_NOT_WORK_CITY,0.798824421691316,0.14701313783228398,0.5,1,5f1c55c8ea92af4d99d03137,0.792011540944988,0.14910618503820222
LIVE_CITY_NOT_WORK_CITY,0.8562544500824674,0.1117133360660906,0.5,1,5f1c55c8ea92af4d99d03137,0.8615149698930669,0.10186587625220882
OBS_30_CNT_SOCIAL_CIRCLE,0.9536149261466702,0.08622269203664554,0.5,1,5f1c55c8ea92af4d99d03137,0.9501363040436854,0.09466921797093156
DEF_30_CNT_SOCIAL_CIRCLE,0.8099044036984797,0.08737942299106444,0.5,1,5f1c55c8ea92af4d99d03137,0.8844802531072489,0.07378601589667166
OBS_60_CNT_SOCIAL_CIRCLE,0.9458503401360544,0.08555800192651708,0.5,1,5f1c55c8ea92af4d99d03137,0.9347091307881582,0.09593016837513269
DEF_60_CNT_SOCIAL_CIRCLE,0.8499257057949481,0.08116361101960229,0.5,1,5f1c55c8ea92af4d99d03137,0.8293746176033564,0.0930792899514368
YEARS_LAST_PHONE_CHANGE,0.7742456140350878,0.1746968764569941,0.5,1,5f1c55c8ea92af4d99d03137,0.7498964076858814,0.19876389319762794
AMT_REQ_CREDIT_BUREAU_HOUR,0.7663107947805456,0.29635896697388636,0.5,1,5f1c55c8ea92af4d99d03137,0.7669039145907472,0.2959749423963134
AMT_REQ_CREDIT_BUREAU_DAY,0.5,0.29581151832460734,0.5,1,5f1c55c8ea92af4d99d03137,0.5833333333333333,0.37630890052356025
AMT_REQ_CREDIT_BUREAU_WEEK,0.6388888888888888,0.3897790817222097,0.5,1,5f1c55c8ea92af4d99d03137,0.3194444444444444,0.5740562075277715
AMT_REQ_CREDIT_BUREAU_MON,0.9346707818930041,0.14444444444444438,0.5,1,5f1c55c8ea92af4d99d03137,0.92688704786658,0.10971861705962935
AMT_REQ_CREDIT_BUREAU_QRT,0.8785493903545678,0.15408953791306734,0.5,1,5f1c55c8ea92af4d99d03137,0.8745169859261825,0.13839169409022353
AMT_REQ_CREDIT_BUREAU_YEAR,0.9746476295075964,0.0911511156186613,0.5,1,5f1c55c8ea92af4d99d03137,0.93188757314306,0.11726673427991888
NAME_CONTRACT_TYPE,0.7465718638902997,0.2245219900287979,0.5,1,5f1c55c8ea92af4d99d03137,0.7678463553500308,0.1936388330109964
CODE_GENDER,0.8457040035987404,0.11467556418860572,0.5,1,5f1c55c8ea92af4d99d03137,0.8336532412858686,0.1367772820864196
FLAG_OWN_CAR,0.8270034251052371,0.09600751629022897,0.5,1,5f1c55c8ea92af4d99d03137,0.820334042644711,0.09923643294293061
FLAG_OWN_REALTY,0.9818181818181818,0.010157177691904384,0.5,1,5f1c55c8ea92af4d99d03137,0.9743638571507425,0.02059151402195572
NAME_TYPE_SUITE,0.7,0.3749145591250854,0.5,1,5f1c55c8ea92af4d99d03137,0.6499999999999999,0.4094326725905673
NAME_INCOME_TYPE,0.7855817651736019,0.1834471970110268,0.5,1,5f1c55c8ea92af4d99d03137,0.7948866703968744,0.17736561606242457
NAME_EDUCATION_TYPE,0.6836158192090396,0.35191919191919185,0.5,1,5f1c55c8ea92af4d99d03137,0.6418079096045197,0.3894055419055419
NAME_FAMILY_STATUS,0.7952596723597072,0.18729261139884873,0.5,1,5f1c55c8ea92af4d99d03137,0.7351991936167607,0.2317478253279596
NAME_HOUSING_TYPE,0.5294117647058824,0.5892857142857143,0.5,1,5f1c55c8ea92af4d99d03137,0.5196078431372548,0.5698051948051948
OCCUPATION_TYPE,0.0,1.0,0.5,1,5f1c55c8ea92af4d99d03137,0.0,1.0
WEEKDAY_APPR_PROCESS_START,0.8193261284170376,0.1576634747366455,0.5,1,5f1c55c8ea92af4d99d03137,0.7965670692943421,0.17590394023320852
ORGANIZATION_TYPE,0.0,1.0,0.5,1,5f1c55c8ea92af4d99d03137,0.0,1.0
CNT_CHILDREN,0.7803951367781155,0.2945514054678475,0.5,2,5f1c55c8ea92af4d99d03137,0.7866148823595632,0.28480939545629574
AMT_INCOME_TOTAL,0.7417261518494485,0.23081316421635942,0.5,2,5f1c55c8ea92af4d99d03137,0.7622729966819115,0.21200130540133702
AMT_CREDIT,0.7544522042776082,0.27254122615074217,0.5,2,5f1c55c8ea92af4d99d03137,0.7699610954365586,0.24739344598110416
AMT_ANNUITY,0.7955304928989139,0.19544747448558702,0.5,2,5f1c55c8ea92af4d99d03137,0.7729553522108681,0.22808555934717903
AMT_GOODS_PRICE,0.7417841953974684,0.28060353040448577,0.5,2,5f1c55c8ea92af4d99d03137,0.7668791371009007,0.23614745274777124
REGION_POPULATION_RELATIVE,0.8560167093383642,0.15407958285431494,0.5,2,5f1c55c8ea92af4d99d03137,0.8567471710016771,0.18128443789824045
AGE,0.7459150326797387,0.22799832070608453,0.5,2,5f1c55c8ea92af4d99d03137,0.7290199500258451,0.23164043807979637
YEARS_EMPLOYED,0.6641452344931922,0.3917165219738203,0.5,2,5f1c55c8ea92af4d99d03137,0.6666666666666666,0.38407891382903747
YEARS_REGISTRATION,0.8287001000778385,0.09813874439782255,0.5,2,5f1c55c8ea92af4d99d03137,0.8329545209843663,0.10861272089272121
YEARS_ID_PUBLISH,0.8222976944680295,0.1399964217592967,0.5,2,5f1c55c8ea92af4d99d03137,0.8521097708986775,0.11680940832844545
FLAG_MOBIL,,,0.5,2,5f1c55c8ea92af4d99d03137,,
FLAG_EMP_PHONE,0.8719181057890736,0.12559791816427401,0.5,2,5f1c55c8ea92af4d99d03137,0.8805941961235414,0.1107734037701757
FLAG_WORK_PHONE,0.836923346014255,0.1253804172599808,0.5,2,5f1c55c8ea92af4d99d03137,0.8743615279732845,0.08426421514721512
FLAG_CONT_MOBILE,0.7221664994984955,0.3421511470985155,0.5,2,5f1c55c8ea92af4d99d03137,0.7861218750361588,0.3527332433648223
FLAG_PHONE,0.8863585033501468,0.056103115751667654,0.5,2,5f1c55c8ea92af4d99d03137,0.9082344932604318,0.045781089685557365
FLAG_EMAIL,0.8788215114519221,0.08655482815057286,0.5,2,5f1c55c8ea92af4d99d03137,0.9249515970246437,0.10054438469332087
CNT_FAM_MEMBERS,0.7596281540504648,0.33494764397905763,0.5,2,5f1c55c8ea92af4d99d03137,0.766821602478973,0.32105875509016873
REGION_RATING_CLIENT,0.7089041095890412,0.2449766881798367,0.5,2,5f1c55c8ea92af4d99d03137,0.7240891117073861,0.23314576388477884
REGION_RATING_CLIENT_W_CITY,0.6612903225806452,0.27618043443792606,0.5,2,5f1c55c8ea92af4d99d03137,0.6829834442737669,0.2568149272287531
HOUR_APPR_PROCESS_START,0.9004557184428704,0.10579875370204253,0.5,2,5f1c55c8ea92af4d99d03137,0.8600465107817704,0.11165578886578172
REG_REGION_NOT_LIVE_REGION,0.9022842639593909,0.04691489352699291,0.5,2,5f1c55c8ea92af4d99d03137,0.8618703631393987,0.08091244725292053
REG_REGION_NOT_WORK_REGION,0.9758179231863442,0.029945178223125923,0.5,2,5f1c55c8ea92af4d99d03137,0.9335696994976773,0.031811946731264064
LIVE_REGION_NOT_WORK_REGION,0.9543543341518382,0.03883543692668456,0.5,2,5f1c55c8ea92af4d99d03137,0.9238691096876707,0.04745480531224372
REG_CITY_NOT_LIVE_CITY,0.5945333980268478,0.268891262256874,0.5,2,5f1c55c8ea92af4d99d03137,0.6647720911761115,0.2135206275381051
REG_CITY_NOT_WORK_CITY,0.7109125442458777,0.20274551419380613,0.5,2,5f1c55c8ea92af4d99d03137,0.7649785420452847,0.1669859614234035
LIVE_CITY_NOT_WORK_CITY,0.7946098908502898,0.12527028834198325,0.5,2,5f1c55c8ea92af4d99d03137,0.8392132768788079,0.1096673469488003
OBS_30_CNT_SOCIAL_CIRCLE,0.959425190194421,0.08216905901116434,0.5,2,5f1c55c8ea92af4d99d03137,0.953232599427264,0.09050249831767582
DEF_30_CNT_SOCIAL_CIRCLE,0.9741269841269841,0.0867663195557987,0.5,2,5f1c55c8ea92af4d99d03137,0.9143624967804941,0.07811278378304734
OBS_60_CNT_SOCIAL_CIRCLE,0.9631800229328578,0.07896311426039698,0.5,2,5f1c55c8ea92af4d99d03137,0.9441994281697248,0.09027448367022078
DEF_60_CNT_SOCIAL_CIRCLE,0.8575712143928036,0.0806075213514319,0.5,2,5f1c55c8ea92af4d99d03137,0.8387734831998387,0.08892203375143516
YEARS_LAST_PHONE_CHANGE,0.7156892230576442,0.25514274874048515,0.5,2,5f1c55c8ea92af4d99d03137,0.7384940128098023,0.217556845045247
AMT_REQ_CREDIT_BUREAU_HOUR,0.7591933570581257,0.3009672619047619,0.5,2,5f1c55c8ea92af4d99d03137,0.7643337287465402,0.29763904889912957
AMT_REQ_CREDIT_BUREAU_DAY,0.7592371871275327,0.3017136901299205,0.5,2,5f1c55c8ea92af4d99d03137,0.641967951264733,0.351443830392347
AMT_REQ_CREDIT_BUREAU_WEEK,0.0,0.7239417989417989,0.5,2,5f1c55c8ea92af4d99d03137,0.21296296296296294,0.6240180713324474
AMT_REQ_CREDIT_BUREAU_MON,0.906155474894132,0.10792594996034316,0.5,2,5f1c55c8ea92af4d99d03137,0.9199765235424308,0.10912106135986728
AMT_REQ_CREDIT_BUREAU_QRT,0.8604651162790699,0.1572115384615385,0.5,2,5f1c55c8ea92af4d99d03137,0.869833029377145,0.14466497554732852
AMT_REQ_CREDIT_BUREAU_YEAR,0.9305227337177426,0.05548128342245989,0.5,2,5f1c55c8ea92af4d99d03137,0.9314326266679541,0.09667158399409921
NAME_CONTRACT_TYPE,0.7755366068803293,0.1491385568541393,0.5,2,5f1c55c8ea92af4d99d03137,0.770409772526797,0.17880540762537736
CODE_GENDER,0.8669410150891632,0.12294661957298897,0.5,2,5f1c55c8ea92af4d99d03137,0.8447491658869669,0.1321670612486094
FLAG_OWN_CAR,0.8199393519684378,0.09237428352918026,0.5,2,5f1c55c8ea92af4d99d03137,0.8202024790859532,0.09694904980501383
FLAG_OWN_REALTY,0.9566433566433568,0.03920723445927915,0.5,2,5f1c55c8ea92af4d99d03137,0.9684570236482806,0.026796754167730197
NAME_TYPE_SUITE,0.4,0.7207792207792207,0.5,2,5f1c55c8ea92af4d99d03137,0.5666666666666667,0.5132148553201185
NAME_INCOME_TYPE,0.7812653818484723,0.1837385723024021,0.5,2,5f1c55c8ea92af4d99d03137,0.7903462408807403,0.17948993480908373
NAME_EDUCATION_TYPE,0.0,0.5588535320242637,0.5,2,5f1c55c8ea92af4d99d03137,0.42787193973634646,0.44588820527844913
NAME_FAMILY_STATUS,0.705846418704097,0.2554805121710989,0.5,2,5f1c55c8ea92af4d99d03137,0.7254149353125395,0.2396587209423394
NAME_HOUSING_TYPE,0.5515151515151515,0.507177033492823,0.5,2,5f1c55c8ea92af4d99d03137,0.5302436125965538,0.5489291410344043
